purchase_id,student_id,subscription_id,subscription,refunds,price,refund_id,refunded_date,first_purchase_date,current_purchase_date,revenue_type,student_country
192,1562,0,annual,net revenue,184.44,NULL,NULL,3/20/2020 0:00,3/20/2020 0:00,new,US
193,14303,0,monthly,net revenue,27.41,NULL,NULL,2/20/2020 0:00,3/20/2020 0:00,recurring,PK
194,2437,0,annual,net revenue,200.12,NULL,NULL,3/21/2020 0:00,3/21/2020 0:00,new,US
195,26051,0,monthly,net revenue,33.95,NULL,NULL,3/21/2020 0:00,3/21/2020 0:00,new,IN
196,25401,0,monthly,net revenue,40.68,NULL,NULL,2/21/2020 0:00,3/21/2020 0:00,recurring,IN
197,9444,0,monthly,net revenue,39.06,NULL,NULL,3/21/2020 0:00,3/21/2020 0:00,new,US
198,18240,0,monthly,net revenue,36,NULL,NULL,2/22/2020 0:00,3/22/2020 0:00,recurring,US
199,2521,0,lifetime,net revenue,240.1,NULL,NULL,3/22/2020 0:00,3/22/2020 0:00,new,FR
200,22300,0,monthly,net revenue,34.76,NULL,NULL,2/23/2020 0:00,3/23/2020 0:00,recurring,AU
201,17885,0,monthly,net revenue,31.18,NULL,NULL,3/23/2020 0:00,3/23/2020 0:00,new,US
202,9181,0,annual,net revenue,196.15,NULL,NULL,3/24/2020 0:00,3/24/2020 0:00,new,US
203,12092,0,monthly,net revenue,31.18,NULL,NULL,2/24/2020 0:00,3/24/2020 0:00,recurring,US
204,134798,0,monthly,net revenue,20.09,NULL,NULL,2/24/2020 0:00,3/24/2020 0:00,recurring,IN
205,134928,0,monthly,net revenue,43.5,NULL,NULL,3/24/2020 0:00,3/24/2020 0:00,new,
206,109870,0,monthly,net revenue,28.8,NULL,NULL,2/25/2020 0:00,3/25/2020 0:00,recurring,US
207,7100,0,monthly,net revenue,28.8,NULL,NULL,2/25/2020 0:00,3/25/2020 0:00,recurring,US
208,14543,0,monthly,net revenue,43.79,NULL,NULL,2/25/2020 0:00,3/25/2020 0:00,recurring,NL
209,1206,0,annual,net revenue,219.39,NULL,NULL,3/25/2020 0:00,3/25/2020 0:00,new,DE
210,25199,0,monthly,net revenue,36,NULL,NULL,3/25/2020 0:00,3/25/2020 0:00,new,NG
211,13887,0,annual,net revenue,219.39,NULL,NULL,3/25/2020 0:00,3/25/2020 0:00,new,DE
212,1141,0,annual,net revenue,200.3,NULL,NULL,3/26/2020 0:00,3/26/2020 0:00,new,IN
213,19018,0,monthly,net revenue,33.28,NULL,NULL,2/26/2020 0:00,3/26/2020 0:00,recurring,PL
214,3486,0,annual,net revenue,183.47,NULL,NULL,3/26/2020 0:00,3/26/2020 0:00,new,CL
215,19178,0,annual,net revenue,184.44,NULL,NULL,3/26/2020 0:00,3/26/2020 0:00,new,US
216,8569,0,annual,net revenue,221.5,NULL,NULL,3/26/2020 0:00,3/26/2020 0:00,new,GB
217,7552,0,annual,net revenue,221.5,NULL,NULL,3/26/2020 0:00,3/26/2020 0:00,new,GB
218,13478,0,annual,net revenue,184.44,NULL,NULL,3/26/2020 0:00,3/26/2020 0:00,new,PT
219,21028,0,monthly,net revenue,18,NULL,NULL,3/26/2020 0:00,3/26/2020 0:00,new,OM
220,10131,0,monthly,net revenue,28.8,NULL,NULL,2/27/2020 0:00,3/27/2020 0:00,recurring,SG
221,10171,0,annual,net revenue,212.1,NULL,NULL,3/27/2020 0:00,3/27/2020 0:00,new,ZA
222,10211,0,annual,net revenue,184.44,NULL,NULL,3/27/2020 0:00,3/27/2020 0:00,new,US
223,22247,0,monthly,net revenue,39.06,NULL,NULL,3/27/2020 0:00,3/27/2020 0:00,new,US
224,16632,0,annual,net revenue,184.44,NULL,NULL,3/28/2020 0:00,3/28/2020 0:00,new,BD
225,34293,0,monthly,net revenue,32.34,NULL,NULL,2/28/2020 0:00,3/28/2020 0:00,recurring,IN
226,19979,0,monthly,net revenue,35.01,NULL,NULL,2/28/2020 0:00,3/28/2020 0:00,recurring,FR
227,24897,0,monthly,net revenue,38.25,NULL,NULL,1/29/2020 0:00,3/29/2020 0:00,recurring,US
228,31627,0,monthly,net revenue,28.8,NULL,NULL,1/29/2020 0:00,3/29/2020 0:00,recurring,US
229,24246,0,monthly,net revenue,19.48,NULL,NULL,2/29/2020 0:00,3/29/2020 0:00,recurring,US
230,72381,0,monthly,net revenue,31.18,NULL,NULL,1/31/2020 0:00,3/29/2020 0:00,recurring,US
231,2765,0,monthly,net revenue,31.18,NULL,NULL,1/29/2020 0:00,3/29/2020 0:00,recurring,US
232,93899,0,annual,net revenue,184.44,NULL,NULL,3/29/2020 0:00,3/29/2020 0:00,new,EG
233,7724,0,annual,net revenue,184.18,NULL,NULL,3/29/2020 0:00,3/29/2020 0:00,new,BR
234,2088,0,annual,net revenue,184.44,NULL,NULL,3/30/2020 0:00,3/30/2020 0:00,new,US
235,4035,0,annual,net revenue,184.71,NULL,NULL,3/30/2020 0:00,3/30/2020 0:00,new,CA
236,1311,0,annual,net revenue,203.14,NULL,NULL,3/30/2020 0:00,3/30/2020 0:00,new,AU
237,23974,0,annual,net revenue,203.14,NULL,NULL,3/31/2020 0:00,3/31/2020 0:00,new,AU
238,3321,0,annual,net revenue,184.44,NULL,NULL,3/31/2020 0:00,3/31/2020 0:00,new,MN
239,2495,0,annual,net revenue,184.44,NULL,NULL,3/31/2020 0:00,3/31/2020 0:00,new,PY
240,99450,0,annual,net revenue,184.44,NULL,NULL,3/31/2020 0:00,3/31/2020 0:00,new,RU
241,13435,0,annual,net revenue,184.44,NULL,NULL,3/31/2020 0:00,3/31/2020 0:00,new,US
242,52147,0,monthly,net revenue,36,NULL,NULL,3/31/2020 0:00,3/31/2020 0:00,new,GH
243,6871,0,annual,net revenue,348,NULL,NULL,3/31/2020 0:00,3/31/2020 0:00,new,US
244,4117,0,monthly,net revenue,34.87,NULL,NULL,2/29/2020 0:00,4/1/2020 0:00,recurring,CA
245,3236,0,annual,net revenue,174,NULL,NULL,4/1/2020 0:00,4/1/2020 0:00,new,CA
246,31723,0,annual,net revenue,196.43,NULL,NULL,4/1/2020 0:00,4/1/2020 0:00,new,US
247,6248,0,annual,net revenue,184.44,NULL,NULL,4/1/2020 0:00,4/1/2020 0:00,new,US
248,13289,0,annual,net revenue,219.44,NULL,NULL,4/2/2020 0:00,4/2/2020 0:00,new,DE
249,4004,0,annual,net revenue,184.44,NULL,NULL,4/2/2020 0:00,4/2/2020 0:00,new,AE
250,18362,0,annual,net revenue,202.76,NULL,NULL,4/2/2020 0:00,4/2/2020 0:00,new,AU
251,23694,0,monthly,net revenue,28.8,NULL,NULL,2/2/2020 0:00,4/2/2020 0:00,recurring,US
252,18222,0,monthly,net revenue,35.55,NULL,NULL,3/2/2020 0:00,4/2/2020 0:00,recurring,IE
253,135407,0,annual,net revenue,221.74,NULL,NULL,4/2/2020 0:00,4/2/2020 0:00,new,
254,10138,0,annual,net revenue,184.44,NULL,NULL,4/2/2020 0:00,4/2/2020 0:00,new,SA
255,7015,0,annual,net revenue,184.44,NULL,NULL,4/2/2020 0:00,4/2/2020 0:00,new,VN
256,2130,0,annual,net revenue,184.44,NULL,NULL,4/2/2020 0:00,4/2/2020 0:00,new,SA
257,2270,0,annual,net revenue,199.66,NULL,NULL,4/2/2020 0:00,4/2/2020 0:00,new,IN
258,2428,0,annual,net revenue,184.44,NULL,NULL,4/2/2020 0:00,4/2/2020 0:00,new,BR
259,921,0,annual,net revenue,184.44,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,US
260,8875,0,annual,net revenue,202.76,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,US
261,10555,0,monthly,net revenue,36,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,NG
262,1623,0,annual,net revenue,184.44,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,SE
263,135384,0,monthly,net revenue,35.18,NULL,NULL,2/3/2020 0:00,4/3/2020 0:00,recurring,
264,125191,0,monthly,net revenue,36,NULL,NULL,2/3/2020 0:00,4/3/2020 0:00,recurring,US
265,20134,0,monthly,net revenue,43.12,NULL,NULL,2/3/2020 0:00,4/3/2020 0:00,recurring,BG
266,4006,0,annual,net revenue,184.44,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,NG
267,62446,0,monthly,net revenue,38.97,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,US
268,2314,0,annual,net revenue,219.6,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,DE
271,11113,0,annual,net revenue,184.26,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,CA
272,12971,0,annual,net revenue,221.34,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,GB
273,3514,0,annual,net revenue,184.21,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,PL
274,30089,0,annual,net revenue,222.95,NULL,NULL,4/3/2020 0:00,4/3/2020 0:00,new,ES
275,2303,0,monthly,net revenue,28.78,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,HK
276,16653,0,annual,net revenue,195.97,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,US
277,6261,0,annual,net revenue,200.12,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,US
278,90821,0,annual,net revenue,184.44,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,AZ
279,2807,0,annual,net revenue,184.44,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,BN
280,27890,0,annual,net revenue,201.81,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,KR
281,123487,0,annual,net revenue,219.6,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,DE
282,1569,0,annual,net revenue,195.97,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,US
283,986,0,annual,net revenue,184.44,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,US
284,6401,0,monthly,net revenue,31.18,NULL,NULL,3/4/2020 0:00,4/4/2020 0:00,recurring,US
285,135496,0,monthly,net revenue,38.34,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,
286,8734,0,annual,net revenue,219.57,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,DE
287,7149,0,monthly,net revenue,36,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,US
288,14786,0,annual,net revenue,197.81,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,US
289,8485,0,annual,net revenue,199.66,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,US
290,9051,0,annual,net revenue,184.66,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,ES
291,1789,0,annual,net revenue,184.52,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,AU
292,4236,0,annual,net revenue,184.54,NULL,NULL,4/4/2020 0:00,4/4/2020 0:00,new,CA
7002,22925,0,annual,net revenue,184.44,NULL,NULL,4/4/2020 3:00,4/4/2020 3:00,new,US
293,7782,0,annual,net revenue,184.44,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,BG
294,5684,0,annual,net revenue,201.5,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,US
295,134817,0,monthly,net revenue,28.8,NULL,NULL,3/3/2020 0:00,4/5/2020 0:00,recurring,
296,2904,0,annual,net revenue,221.54,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,GB
297,10422,0,annual,net revenue,199.66,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,US
298,118305,0,annual,net revenue,202.97,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,AU
299,12029,0,annual,net revenue,221.54,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,GB
300,110887,0,annual,net revenue,221.62,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,GB
301,12387,0,monthly,net revenue,31.65,NULL,NULL,2/5/2020 0:00,4/5/2020 0:00,recurring,IN
302,17554,0,annual,net revenue,221.62,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,GB
303,4019,0,annual,net revenue,219.51,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,DE
304,6421,0,annual,net revenue,227.26,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,US
305,111643,0,annual,net revenue,197.43,NULL,NULL,4/5/2020 0:00,4/5/2020 0:00,new,SG
306,4833,0,annual,net revenue,221.67,NULL,NULL,4/6/2020 0:00,4/6/2020 0:00,new,GB
307,1924,0,monthly,net revenue,36,NULL,NULL,3/6/2020 0:00,4/6/2020 0:00,recurring,US
308,13497,0,monthly,net revenue,35.06,NULL,NULL,3/6/2020 0:00,4/6/2020 0:00,recurring,IE
309,5913,0,monthly,net revenue,20.47,NULL,NULL,3/6/2020 0:00,4/6/2020 0:00,recurring,IN
310,7881,0,annual,net revenue,221.58,NULL,NULL,4/6/2020 0:00,4/6/2020 0:00,new,GB
311,9096,0,annual,net revenue,185.15,NULL,NULL,4/6/2020 0:00,4/6/2020 0:00,new,CO
312,99493,0,annual,net revenue,221.58,NULL,NULL,4/6/2020 0:00,4/6/2020 0:00,new,GB
313,31309,0,annual,net revenue,200.12,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,US
314,135383,0,monthly,net revenue,30.53,NULL,NULL,2/7/2020 0:00,4/7/2020 0:00,recurring,
315,14806,0,monthly,net revenue,36,NULL,NULL,3/7/2020 0:00,4/7/2020 0:00,recurring,AE
316,14649,0,annual,net revenue,87,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,NG
318,7452,0,annual,net revenue,226.54,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,PL
319,4034,0,annual,net revenue,184.44,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,RU
320,29912,0,monthly,net revenue,38.25,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,US
321,83383,0,annual,net revenue,184.44,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,US
322,12242,0,annual,net revenue,221.59,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,DE
323,60468,0,annual,net revenue,184.44,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,US
324,1018,0,annual,net revenue,223.25,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,ES
325,1318,0,annual,net revenue,199.66,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,US
326,6252,0,annual,net revenue,200.12,NULL,NULL,4/7/2020 0:00,4/7/2020 0:00,new,US
327,24240,0,monthly,net revenue,36,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,AR
328,6481,0,annual,net revenue,184.44,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,TW
329,3598,0,annual,net revenue,184.35,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,DE
330,15498,0,annual,net revenue,217.4,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,IN
331,11536,0,annual,net revenue,217.4,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,IN
332,15042,0,annual,net revenue,221.49,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,GB
333,66289,0,annual,net revenue,219.38,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,DE
334,10167,0,annual,net revenue,219.38,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,DE
335,51952,0,monthly,net revenue,28.8,NULL,NULL,2/8/2020 0:00,4/8/2020 0:00,recurring,US
336,26371,0,monthly,net revenue,33.15,NULL,NULL,3/8/2020 0:00,4/8/2020 0:00,recurring,GB
337,35511,0,monthly,net revenue,28.8,NULL,NULL,2/8/2020 0:00,4/8/2020 0:00,recurring,US
338,38354,0,annual,net revenue,219.58,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,DE
339,32006,0,monthly,net revenue,36,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,LC
340,1785,0,annual,net revenue,200.12,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,US
341,14905,0,annual,net revenue,226.49,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,PL
342,3048,0,annual,net revenue,184.44,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,RU
343,8622,0,annual,net revenue,184.44,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,US
344,140469,0,annual,net revenue,184.44,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,
345,3519,0,annual,net revenue,184.54,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,CA
346,27104,0,annual,net revenue,184.44,NULL,NULL,4/8/2020 0:00,4/8/2020 0:00,new,US
347,2852,0,annual,net revenue,202.85,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,AU
348,101775,0,annual,net revenue,184.44,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,NG
349,2903,0,annual,net revenue,217.39,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,IN
350,142205,0,annual,net revenue,221.72,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,
351,11032,0,annual,net revenue,201.5,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,US
352,4692,0,annual,net revenue,200.12,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,US
353,63971,0,annual,net revenue,221.72,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,FR
354,9915,0,annual,net revenue,221.72,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,GB
357,23268,0,annual,net revenue,184.44,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,US
358,23799,0,annual,net revenue,219.53,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,DE
360,14425,0,annual,net revenue,184.44,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,TH
361,931,0,annual,net revenue,221.19,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,GB
364,25831,0,annual,net revenue,196.15,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,US
365,14525,0,annual,net revenue,199.66,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,US
366,19739,0,annual,net revenue,184.44,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,NG
367,24324,0,annual,net revenue,184.44,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,DE
368,6656,0,monthly,net revenue,18,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,PK
369,841,0,annual,net revenue,184.09,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,MX
371,8946,0,annual,net revenue,221.19,NULL,NULL,4/9/2020 0:00,4/9/2020 0:00,new,GB
7000,4917,0,annual,net revenue,184.44,NULL,NULL,4/9/2020 3:00,4/9/2020 3:00,new,NL
7001,1648,0,annual,net revenue,184.44,NULL,NULL,4/9/2020 3:00,4/9/2020 3:00,new,US
372,142220,0,monthly,net revenue,28.8,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,
373,1803,0,annual,net revenue,184.44,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,US
374,15902,0,annual,net revenue,184.44,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,US
375,1900,0,annual,net revenue,203.01,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,AU
376,32205,0,annual,net revenue,217.39,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,IN
377,2299,0,annual,net revenue,226.76,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,DE
378,11794,0,monthly,net revenue,28.8,NULL,NULL,3/10/2020 0:00,4/10/2020 0:00,recurring,RU
379,28900,0,monthly,net revenue,35.14,NULL,NULL,3/10/2020 0:00,4/10/2020 0:00,recurring,CA
380,16529,0,monthly,net revenue,34.55,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,GB
381,22279,0,monthly,net revenue,21.56,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,US
382,19369,0,annual,net revenue,184.44,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,SA
383,1931,0,annual,net revenue,198.98,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,CH
384,5676,0,annual,net revenue,184.44,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,MO
385,4590,0,annual,net revenue,200.12,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,US
395,5836,0,annual,net revenue,184.4,NULL,NULL,4/10/2020 0:00,4/10/2020 0:00,new,CA
6999,1311,0,annual,net revenue,184.44,NULL,NULL,3/30/2020 0:00,4/10/2020 3:00,recurring,AU
396,4976,0,annual,net revenue,347.43,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,MX
397,5655,0,annual,net revenue,184.44,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,AR
398,2999,0,annual,net revenue,184.14,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,MX
399,2410,0,annual,net revenue,184.44,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,AW
400,4143,0,annual,net revenue,202.75,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,AU
401,9598,0,monthly,net revenue,28.8,NULL,NULL,3/11/2020 0:00,4/11/2020 0:00,recurring,SG
402,23221,0,monthly,net revenue,43.11,NULL,NULL,2/11/2020 0:00,4/11/2020 0:00,recurring,FR
403,1019,0,annual,net revenue,184.44,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,KW
404,15258,0,annual,net revenue,223.28,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,ES
405,1070,0,annual,net revenue,184.63,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,CA
406,7848,0,annual,net revenue,221.37,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,GB
407,9794,0,annual,net revenue,202.93,NULL,NULL,4/11/2020 0:00,4/11/2020 0:00,new,AU
6998,2334,0,annual,net revenue,174,NULL,NULL,4/11/2020 3:00,4/11/2020 3:00,new,BR
408,11575,0,annual,net revenue,219.91,NULL,NULL,4/12/2020 0:00,4/12/2020 0:00,new,DE
409,15500,0,annual,net revenue,201.96,NULL,NULL,4/12/2020 0:00,4/12/2020 0:00,new,PT
410,2685,0,annual,net revenue,217.73,NULL,NULL,4/12/2020 0:00,4/12/2020 0:00,new,IN
411,3369,0,monthly,net revenue,43.29,NULL,NULL,4/12/2020 0:00,4/12/2020 0:00,new,DE
412,9387,0,monthly,net revenue,46.45,NULL,NULL,4/12/2020 0:00,4/12/2020 0:00,new,HU
413,9894,0,annual,net revenue,219.91,NULL,NULL,4/12/2020 0:00,4/12/2020 0:00,new,DE
414,86545,0,annual,net revenue,184.44,NULL,NULL,4/12/2020 0:00,4/12/2020 0:00,new,NG
415,4861,0,annual,net revenue,184.04,NULL,NULL,4/12/2020 0:00,4/12/2020 0:00,new,BR
416,38111,0,annual,net revenue,184.44,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
417,14945,0,annual,net revenue,200.12,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
418,30122,0,monthly,net revenue,35.53,NULL,NULL,3/11/2020 0:00,4/13/2020 0:00,recurring,SG
419,13810,0,annual,net revenue,221.8,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,GB
420,54542,0,annual,net revenue,184.44,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,SA
421,23019,0,annual,net revenue,223.26,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,ES
425,62960,0,annual,net revenue,227.19,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,SA
426,6808,0,monthly,net revenue,42.23,NULL,NULL,3/13/2020 0:00,4/13/2020 0:00,recurring,DE
427,70522,0,annual,net revenue,219.91,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,DE
428,3549,0,annual,net revenue,223.26,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,ES
429,3939,0,annual,net revenue,223.26,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,ES
430,9972,0,annual,net revenue,147.9,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
431,12442,0,annual,net revenue,139.2,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
432,16421,0,annual,net revenue,139.2,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
433,26958,0,annual,net revenue,151.03,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
434,34097,0,annual,net revenue,151.17,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
435,7978,0,annual,net revenue,167.41,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,GB
436,2987,0,annual,net revenue,139.2,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
437,7521,0,annual,net revenue,139.16,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,CA
438,20645,0,annual,net revenue,139.2,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,BD
439,22418,0,annual,net revenue,230.54,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,HR
440,3286,0,annual,net revenue,169.77,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,IT
441,2868,0,annual,net revenue,139.2,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
442,8410,0,annual,net revenue,165.97,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,DE
443,10176,0,annual,net revenue,160.08,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,DE
444,41086,0,annual,net revenue,139.2,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
445,3996,0,annual,net revenue,139.2,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,CA
446,2417,0,annual,net revenue,168.5,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,ES
447,10885,0,annual,net revenue,165.97,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,DE
448,9582,0,annual,net revenue,219.91,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,DE
449,10530,0,annual,net revenue,151.03,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,US
450,9128,0,annual,net revenue,139.16,NULL,NULL,4/13/2020 0:00,4/13/2020 0:00,new,CA
6997,11883,0,annual,net revenue,184.44,NULL,NULL,4/13/2020 3:00,4/13/2020 3:00,new,CA
451,20174,0,monthly,net revenue,18,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,NG
452,780,0,annual,net revenue,139.2,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,US
453,12989,0,annual,net revenue,153.32,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,AU
454,2653,0,annual,net revenue,167.41,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,GB
455,11920,0,annual,net revenue,153.03,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,AU
456,19868,0,monthly,net revenue,43.3,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,GB
457,6193,0,annual,net revenue,139.2,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,SG
458,20701,0,annual,net revenue,165.73,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,DE
459,3631,0,annual,net revenue,167.23,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,FR
460,7381,0,annual,net revenue,139.2,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,RU
461,25173,0,monthly,net revenue,28.8,NULL,NULL,3/14/2020 0:00,4/14/2020 0:00,recurring,US
462,25173,0,monthly,net revenue,28.8,NULL,NULL,3/14/2020 0:00,4/14/2020 0:00,recurring,US
463,8600,0,annual,net revenue,139.2,NULL,NULL,4/14/2020 0:00,4/14/2020 0:00,new,GH
